F1,F2,F3,F1_s,F2_s,F3_s,B1,B2,B3,error,time,rel_time,prop_time,max_formant,n_formant,smooth_method,file_name,id,group,label,speaker_num,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
894.1044996831251,1998.7392725484724,2923.1643436087343,1030.5108004388976,2111.7063713976136,3030.6492968286525,485.2700759268937,840.7214642105491,764.1542118460003,0.020668970946962184,0.14875,0.14875,0.7828947368421053,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
885.0860914665883,1962.336154774933,2872.6880485709103,1028.487612585519,2103.288121757146,3043.2318541917884,497.00188437689405,843.9926201990432,786.9909415467455,0.020668970946962184,0.15075,0.15075,0.793421052631579,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
878.5619973778977,1884.7808349450918,2755.458500457701,1026.5296420984641,2094.4999541569523,3056.9436720409662,509.81872752990415,846.145423537888,809.7907306306009,0.020668970946962184,0.15275,0.15275,0.8039473684210526,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
875.7907954096097,1764.1620181288501,2655.574285504536,1024.6617783158517,2085.5137495236463,3071.454933340223,523.5041052871135,847.3052274719763,832.2991123262699,0.020668970946962184,0.15475,0.15475,0.8144736842105263,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
871.304742769192,1656.488366673259,2632.28078545927,1022.904687649693,2076.5038249413415,3086.4188833047665,537.8044999083471,847.6143212934927,854.2493944228796,0.020668970946962184,0.15675,0.15675,0.8250000000000001,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
846.7261510235357,1556.8220168033233,2648.7091820961105,1021.275108753712,2067.6438481923165,3101.4797399963463,552.4306105605621,847.2263296166203,875.3670093867188,0.020668970946962184,0.15875,0.15875,0.8355263157894738,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
715.6693665638471,1474.3433083022635,2673.2764256634487,1019.7862207623921,2059.103747318323,3116.280811530559,567.0610370090376,846.3005448400236,895.3745856885268,0.020668970946962184,0.16075,0.16075,0.8460526315789475,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1382.1661013485002,2601.1777470873694,3909.9385707161837,1018.448065094388,2051.0466729080495,3130.472634616742,581.3487455604018,844.9964328073672,913.9976098792515,0.020668970946962184,0.16275,0.16275,0.8565789473684211,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1273.8751850579165,2417.0889559160682,3491.873559679505,1017.2680005534428,2043.6260701546116,3143.7209486415286,594.9304321183021,843.4685051546486,930.9705071440795,0.020668970946962184,0.16475,0.16475,0.8671052631578948,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1175.161469365819,2362.527715775097,3447.0957757702868,1016.2511713062723,2036.9829159278504,3155.7143232434896,607.4386123807567,841.8616990574598,946.0429324320718,0.020668970946962184,0.16675,0.16675,0.8776315789473685,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1122.5042740152483,2327.6249906340718,3400.790820400977,1015.4009677647473,2031.243173201199,3166.171265223307,618.5159432136711,840.3073524999332,958.9860377509211,0.020668970946962184,0.16875,0.16875,0.8881578947368423,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1095.167036296553,2275.1129558848206,3302.422529341739,1014.7194614287508,2026.5155112163632,3174.846642511386,627.8309518897954,838.9198161569715,969.5984663277223,0.020668970946962184,0.17075,0.17075,0.898684210526316,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1072.3573881183265,2176.7187652284683,3214.0522033789775,1014.207796321086,2022.889334837962,3181.537278501221,635.0940708107962,837.7937053874,977.7118228551187,0.020668970946962184,0.17275000000000001,0.17275000000000001,0.9092105263157896,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
1052.2109065891852,2090.252831486858,3217.363664583602,1013.8665217175014,2020.4331607417885,3186.0865889962465,640.0726957661323,837.0017698815594,983.1953818506115,0.020668970946962184,0.17475000000000002,0.17475000000000002,0.9197368421052633,5692.3076923076915,3,dct_smooth_regression,utterance_000004,0-0-0-0,group_0,SIL,1,4,<eps>,"",0.19,#,ҫав,#,#,SIL,ɕ,coextensive
