F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context
784.2811864222948,1543.9394289976324,3101.023544376956,3.407897282901027,3.265816624869245,3.6518483156844073,6230.769230769231,0.0001029872980877,2.109375,0.031,0.3297872340425531,0-0-5-4,AA,utterance_000003,group_0,1,fave,2,шутланине,,0.0699999999999998,пӗлме,санюк,l,N,l,N,internal
883.0468540424639,1723.7177472793348,3095.3957182988624,3.647512312425325,3.4711214572862774,3.796733547228943,6589.74358974359,3.60607512201e-05,2.6013749999999995,0.035,0.3365384615384615,0-0-6-1,AA,utterance_000003,group_0,1,fave,2,санюк,,0.08,шутланине,хӑвӑрт,s,N,s,N,internal
575.7014434097873,1059.077673194114,3114.0786723463107,3.3604864856214007,2.67245222248744,3.0944610922246247,4974.358974358975,2.057796418716939e-06,3.0773749999999995,0.027,0.3214285714285714,0-0-7-1,AH,utterance_000003,group_0,1,fave,2,хӑвӑрт,,0.06,санюк,сисрӗ,χ,V,χ,V,internal
501.66363665826594,933.3372284327088,1237.3540468939243,3.119806084460615,3.5311009203145787,3.306373602590372,3538.4615384615386,1.37211995289e-05,3.196375,0.025,0.3378378378378378,0-0-7-3,AH,utterance_000003,group_0,1,fave,2,хӑвӑрт,,0.0500000000000002,санюк,сисрӗ,V,R,V,R,internal
835.3753555038239,1926.3899128714445,3085.4438466980805,4.402087268501303,4.445919644911759,4.572547713094323,5692.307692307692,0.0206689709469621,0.05875,0.071,0.3317757009345794,0-0-0-0,SIL,utterance_000004,group_0,1,fave,4,<eps>,,0.19,#,ҫав,#,#,SIL,ɕ,coextensive
477.3160014780967,2078.8530845447863,2911.2639901639213,3.326540145264709,3.423681290508923,3.901314171474185,6410.25641025641,0.0069480414157308,1.5123749999999998,0.137,0.3309178743961352,0-0-5-0,SIL,utterance_000004,group_0,1,fave,4,<eps>,,0.3900000000000001,<unk>,юписем,#,#,spn,Y,coextensive
757.1762997785432,1908.7012958477872,2728.928732023008,3.62052578554864,3.681587772136886,4.237723087942017,6589.74358974359,0.0005298421303006,0.354375,0.041,0.3306451612903226,0-0-1-1,AA,utterance_000004,group_0,1,fave,4,ҫав,,0.0999999999999999,<eps>,кунах,ɕ,V,ɕ,V,internal
701.4901908833301,1615.5521380902055,3210.518001495508,3.904959562659223,3.812066614025406,4.0745260718657095,6230.769230769231,0.0002468682268284,0.751375,0.035,0.3365384615384615,0-0-2-3,AA,utterance_000004,group_0,1,fave,4,кунах,,0.0799999999999999,ҫав,хулари,N,χ,N,χ,internal
670.3948890497606,1457.976187610761,3017.2659528039194,3.2951616109329884,3.619955129381533,3.453422168928432,6589.74358974359,7.91348035279e-05,1.1013750000000002,0.035,0.3365384615384615,0-0-3-3,AA,utterance_000004,group_0,1,fave,4,хулари,,0.0799999999999998,кунах,<unk>,l,R,l,R,internal
616.5192880656248,1745.9128153165489,3099.521456273044,3.46696151768426,3.267755165272995,3.781325294124522,6948.717948717948,0.0001609881514489,3.741375,0.0349999999999999,0.3365384615384614,0-0-9-4,AA,utterance_000004,group_0,1,fave,4,ҫырса,,0.08,пӗлтерӳсем,ҫапнӑ,s,#,s,ɕ,final
